userid	voucherCode	status	campaignID	time
5966	1002-25962	GIVEN	1002	2021-11-25 22:42:11.494
11471	1006-25965	GIVEN	1006	2021-11-25 08:58:04.979
13842	1001-25975	GIVEN	1001	2021-11-25 13:39:51.618
14253	1003-26043	GIVEN	1003	2021-11-25 20:35:37.787
18212	1003-26070	GIVEN	1003	2021-11-25 12:52:33.500
11839	1009-26125	GIVEN	1009	2021-11-25 05:19:07.135
11665	1003-26185	GIVEN	1003	2021-11-25 07:07:15.117
2374	1001-26192	GIVEN	1001	2021-11-25 17:46:20.675
12773	1000-26195	GIVEN	1000	2021-11-25 07:21:10.662
4557	1007-26205	GIVEN	1007	2021-11-25 23:40:42.801
19045	1004-26279	GIVEN	1004	2021-11-25 18:03:47.808
701	1005-26393	GIVEN	1005	2021-11-25 04:12:21.423
15074	1004-26459	GIVEN	1004	2021-11-25 01:12:06.334
5478	1004-26464	GIVEN	1004	2021-11-25 13:21:08.893
14281	1007-26476	GIVEN	1007	2021-11-25 13:14:02.411
17512	1007-26484	GIVEN	1007	2021-11-25 16:56:12.045
8928	1007-26490	GIVEN	1007	2021-11-25 23:58:09.421
25	1001-26546	GIVEN	1001	2021-11-25 20:26:49.679
14361	1002-26554	GIVEN	1002	2021-11-25 17:43:50.771
9886	1007-26577	GIVEN	1007	2021-11-25 16:17:14.343
18207	1007-26611	GIVEN	1007	2021-11-25 05:29:38.853
3317	1004-26617	GIVEN	1004	2021-11-25 21:59:28.286
4286	1008-26687	GIVEN	1008	2021-11-25 18:32:55.258
131	1003-26800	GIVEN	1003	2021-11-25 10:31:17.952
1558	1003-26824	GIVEN	1003	2021-11-25 08:45:36.541
17138	1009-26831	GIVEN	1009	2021-11-25 22:06:23.107
3531	1009-26941	GIVEN	1009	2021-11-25 13:54:56.223
19879	1004-26950	GIVEN	1004	2021-11-25 04:53:21.599
402	1000-26976	GIVEN	1000	2021-11-25 20:36:25.257
1839	1007-26983	GIVEN	1007	2021-11-25 11:23:57.492
16975	1009-27010	GIVEN	1009	2021-11-25 03:17:42.501
745	1002-27034	GIVEN	1002	2021-11-25 03:11:17.394
7166	1004-27040	GIVEN	1004	2021-11-25 02:24:58.872
3109	1009-27095	GIVEN	1009	2021-11-25 01:11:51.569
7293	1000-27118	GIVEN	1000	2021-11-25 02:04:14.963
2511	1003-27121	GIVEN	1003	2021-11-25 04:20:59.082
18263	1007-27122	GIVEN	1007	2021-11-25 20:38:40.732
12318	1007-27125	GIVEN	1007	2021-11-25 18:41:48.304
14135	1005-27197	GIVEN	1005	2021-11-25 16:09:56.420
883	1001-27213	GIVEN	1001	2021-11-25 17:31:41.115
16428	1000-27227	GIVEN	1000	2021-11-25 17:03:44.803
11746	1009-27351	GIVEN	1009	2021-11-25 15:14:41.261
6933	1000-27478	GIVEN	1000	2021-11-25 06:22:51.242
1522	1001-27487	GIVEN	1001	2021-11-25 16:48:18.368
14323	1006-27536	GIVEN	1006	2021-11-25 18:45:46.231
8946	1001-27555	GIVEN	1001	2021-11-25 15:08:05.074
5158	1003-27561	GIVEN	1003	2021-11-25 05:52:54.968
2875	1007-27635	GIVEN	1007	2021-11-25 18:56:43.228
10847	1009-27640	GIVEN	1009	2021-11-25 12:30:46.714
6736	1009-27661	GIVEN	1009	2021-11-25 09:47:39.587
18284	1009-27671	GIVEN	1009	2021-11-25 02:48:58.746
17286	1007-27706	GIVEN	1007	2021-11-25 06:57:38.386
16901	1005-27750	GIVEN	1005	2021-11-25 23:01:15.385
2407	1003-27777	GIVEN	1003	2021-11-25 22:45:54.659
10075	1004-27788	GIVEN	1004	2021-11-25 10:33:49.163
6904	1006-27847	GIVEN	1006	2021-11-25 20:12:01.776
5489	1004-27875	GIVEN	1004	2021-11-25 16:01:10.263
3790	1002-27895	GIVEN	1002	2021-11-25 01:51:30.200
4363	1001-27913	GIVEN	1001	2021-11-25 02:29:57.044
7091	1004-27929	GIVEN	1004	2021-11-25 13:03:19.634
16796	1006-28002	GIVEN	1006	2021-11-25 13:24:13.539
3199	1008-28012	GIVEN	1008	2021-11-25 18:18:28.806
16147	1005-28019	GIVEN	1005	2021-11-25 10:50:38.322
17314	1007-28039	GIVEN	1007	2021-11-25 02:26:12.401
6327	1000-28057	GIVEN	1000	2021-11-25 19:40:57.179
14351	1004-28090	GIVEN	1004	2021-11-25 01:17:09.751
6894	1000-28127	GIVEN	1000	2021-11-25 11:26:00.116
11688	1003-28136	GIVEN	1003	2021-11-25 23:47:39.257
5918	1005-28138	GIVEN	1005	2021-11-25 01:35:08.916
2876	1000-28184	GIVEN	1000	2021-11-25 15:44:31.010
10958	1005-28185	GIVEN	1005	2021-11-25 09:08:12.220
16616	1004-28207	GIVEN	1004	2021-11-25 03:46:21.667
8590	1006-28222	GIVEN	1006	2021-11-25 01:08:33.809
9522	1009-28226	GIVEN	1009	2021-11-25 20:50:55.008
5869	1008-28265	GIVEN	1008	2021-11-25 04:14:06.688
16913	1000-28287	GIVEN	1000	2021-11-25 19:38:50.630
16921	1003-28328	GIVEN	1003	2021-11-25 04:12:08.472
2742	1007-28373	GIVEN	1007	2021-11-25 10:47:42.085
13889	1004-28510	GIVEN	1004	2021-11-25 07:06:21.483
18520	1005-28557	GIVEN	1005	2021-11-25 21:42:34.429
5563	1008-28598	GIVEN	1008	2021-11-25 15:24:33.133
14124	1001-28608	GIVEN	1001	2021-11-25 18:43:41.098
408	1008-28659	GIVEN	1008	2021-11-25 04:31:08.214
13357	1003-28741	GIVEN	1003	2021-11-25 22:22:09.245
10678	1005-28763	GIVEN	1005	2021-11-25 17:12:04.989
2296	1005-28775	GIVEN	1005	2021-11-25 20:22:55.589
12464	1005-28823	GIVEN	1005	2021-11-25 08:20:01.510
4560	1006-28874	GIVEN	1006	2021-11-25 02:05:24.231
2312	1006-28909	GIVEN	1006	2021-11-25 22:33:11.822
15952	1002-28938	GIVEN	1002	2021-11-25 02:35:14.205
2394	1000-28939	GIVEN	1000	2021-11-25 23:25:24.237
11103	1004-28947	GIVEN	1004	2021-11-25 23:37:15.422
930	1005-29005	GIVEN	1005	2021-11-25 23:18:45.553
4938	1005-29052	GIVEN	1005	2021-11-25 08:37:30.629
1919	1004-29053	GIVEN	1004	2021-11-25 20:30:37.299
7008	1003-29077	GIVEN	1003	2021-11-25 08:08:52.555
15815	1009-29114	GIVEN	1009	2021-11-25 02:14:50.889
7020	1005-29118	GIVEN	1005	2021-11-25 13:54:05.270
18135	1005-29134	GIVEN	1005	2021-11-25 17:32:00.449
18469	1005-29178	GIVEN	1005	2021-11-25 22:29:06.934
19553	1002-29188	GIVEN	1002	2021-11-25 16:54:40.215
15611	1008-29261	GIVEN	1008	2021-11-25 04:55:24.858
1685	1001-29274	GIVEN	1001	2021-11-25 08:20:30.509
2777	1005-29278	GIVEN	1005	2021-11-25 23:38:00.282
16591	1007-29295	GIVEN	1007	2021-11-25 07:25:06.555
5479	1008-29324	GIVEN	1008	2021-11-25 11:23:31.329
13760	1002-29345	GIVEN	1002	2021-11-25 03:00:33.879
7497	1008-29430	GIVEN	1008	2021-11-25 23:47:25.295
15879	1007-29437	GIVEN	1007	2021-11-25 05:09:28.249
1672	1007-29452	GIVEN	1007	2021-11-25 16:57:37.236
15453	1008-29523	GIVEN	1008	2021-11-25 09:45:24.615
19470	1004-29541	GIVEN	1004	2021-11-25 17:46:15.493
19268	1006-29561	GIVEN	1006	2021-11-25 05:50:04.825
17975	1005-29624	GIVEN	1005	2021-11-25 19:02:02.955
5244	1000-29648	GIVEN	1000	2021-11-25 15:10:06.863
973	1008-29661	GIVEN	1008	2021-11-25 06:25:04.080
6550	1002-29679	GIVEN	1002	2021-11-25 08:20:06.502
11990	1006-29706	GIVEN	1006	2021-11-25 07:58:46.724
10193	1001-29760	GIVEN	1001	2021-11-25 23:39:18.041
18177	1000-29764	GIVEN	1000	2021-11-25 02:47:59.676
8842	1009-29768	GIVEN	1009	2021-11-25 15:55:16.021
1678	1003-29778	GIVEN	1003	2021-11-25 12:01:47.788
8835	1000-29806	GIVEN	1000	2021-11-25 23:19:59.620
18305	1004-29856	GIVEN	1004	2021-11-25 10:32:38.377
19433	1004-29904	GIVEN	1004	2021-11-25 17:14:42.134
4111	1009-29928	GIVEN	1009	2021-11-25 19:10:39.498
15480	1003-29930	GIVEN	1003	2021-11-25 14:37:35.806
551	1001-29940	GIVEN	1001	2021-11-25 03:36:24.746
3765	1006-29960	GIVEN	1006	2021-11-25 17:07:01.636
18569	1004-29997	GIVEN	1004	2021-11-25 15:32:16.179
17057	1003-29998	GIVEN	1003	2021-11-25 17:18:34.662
