userid	voucherCode	status	campaignID	time
13104	1101-26827	GIVEN	1101	2022-01-17 11:44:43.669
37830	1106-26838	GIVEN	1106	2022-01-17 04:32:05.770
5918	1109-26864	GIVEN	1109	2022-01-17 09:47:57.111
8371	1102-26873	GIVEN	1102	2022-01-17 23:17:14.182
25214	1105-26882	GIVEN	1105	2022-01-17 00:18:24.807
428	1100-26888	GIVEN	1100	2022-01-17 04:36:45.255
10088	1100-26963	GIVEN	1100	2022-01-17 05:52:12.576
22337	1105-26973	GIVEN	1105	2022-01-17 04:17:14.351
7333	1108-26976	GIVEN	1108	2022-01-17 03:47:40.864
25965	1100-27084	GIVEN	1100	2022-01-17 15:15:46.386
6250	1104-27114	GIVEN	1104	2022-01-17 09:33:09.301
27505	1103-27154	GIVEN	1103	2022-01-17 09:23:08.250
1356	1105-27165	GIVEN	1105	2022-01-17 20:32:58.905
2409	1105-27170	GIVEN	1105	2022-01-17 21:07:46.164
20348	1106-27173	GIVEN	1106	2022-01-17 22:13:15.781
8543	1109-27196	GIVEN	1109	2022-01-17 17:10:24.616
9214	1102-27206	GIVEN	1102	2022-01-17 12:56:37.375
11525	1105-27236	GIVEN	1105	2022-01-17 13:05:51.475
35691	1100-27288	GIVEN	1100	2022-01-17 05:03:41.329
34660	1104-27298	GIVEN	1104	2022-01-17 22:10:01.897
31328	1105-27318	GIVEN	1105	2022-01-17 10:57:09.503
14920	1102-27330	GIVEN	1102	2022-01-17 08:28:31.906
5024	1105-27339	GIVEN	1105	2022-01-17 10:19:11.269
18133	1100-27342	GIVEN	1100	2022-01-17 08:18:22.194
35636	1109-27355	GIVEN	1109	2022-01-17 09:54:50.171
26170	1101-27357	GIVEN	1101	2022-01-17 18:40:12.452
37352	1105-27366	GIVEN	1105	2022-01-17 22:19:05.332
4928	1108-27417	GIVEN	1108	2022-01-17 21:45:04.427
9499	1102-27425	GIVEN	1102	2022-01-17 13:57:14.314
30298	1109-27449	GIVEN	1109	2022-01-17 06:59:18.356
5435	1101-27466	GIVEN	1101	2022-01-17 01:12:38.145
31543	1109-27540	GIVEN	1109	2022-01-17 11:59:13.936
14890	1106-27584	GIVEN	1106	2022-01-17 14:27:49.898
11824	1107-27638	GIVEN	1107	2022-01-17 14:38:26.726
1555	1106-27667	GIVEN	1106	2022-01-17 04:40:58.189
5269	1104-27710	GIVEN	1104	2022-01-17 18:04:24.848
11221	1106-27723	GIVEN	1106	2022-01-17 11:45:46.925
13500	1109-27761	GIVEN	1109	2022-01-17 17:32:31.800
20673	1109-27814	GIVEN	1109	2022-01-17 15:13:27.342
37848	1106-27830	GIVEN	1106	2022-01-17 22:16:38.891
29528	1103-27861	GIVEN	1103	2022-01-17 13:14:37.680
14730	1107-27925	GIVEN	1107	2022-01-17 23:09:26.577
7142	1101-27982	GIVEN	1101	2022-01-17 13:58:25.361
30371	1106-28019	GIVEN	1106	2022-01-17 22:37:26.631
7063	1101-28071	GIVEN	1101	2022-01-17 14:32:33.724
2461	1104-28108	GIVEN	1104	2022-01-17 16:27:01.735
13758	1106-28154	GIVEN	1106	2022-01-17 15:25:10.265
13602	1105-28186	GIVEN	1105	2022-01-17 13:38:12.115
8201	1101-28413	GIVEN	1101	2022-01-17 23:10:20.421
21672	1100-28444	GIVEN	1100	2022-01-17 01:35:52.876
29890	1105-28466	GIVEN	1105	2022-01-17 02:50:41.142
28771	1105-28483	GIVEN	1105	2022-01-17 09:26:51.655
1775	1102-28550	GIVEN	1102	2022-01-17 23:11:27.081
14330	1100-28575	GIVEN	1100	2022-01-17 01:22:32.550
30761	1103-28648	GIVEN	1103	2022-01-17 03:25:48.336
6487	1102-28650	GIVEN	1102	2022-01-17 06:03:23.798
7665	1108-28656	GIVEN	1108	2022-01-17 13:15:23.288
22569	1108-28664	GIVEN	1108	2022-01-17 00:06:02.920
28155	1105-28716	GIVEN	1105	2022-01-17 14:31:12.621
12187	1107-28738	GIVEN	1107	2022-01-17 01:15:20.060
26493	1109-28744	GIVEN	1109	2022-01-17 14:23:56.004
30765	1103-28761	GIVEN	1103	2022-01-17 15:47:28.771
10540	1107-28819	GIVEN	1107	2022-01-17 08:24:37.925
19124	1109-28826	GIVEN	1109	2022-01-17 02:33:12.072
23845	1108-28847	GIVEN	1108	2022-01-17 05:17:06.067
37232	1104-28873	GIVEN	1104	2022-01-17 09:38:13.863
22728	1106-28899	GIVEN	1106	2022-01-17 02:25:37.912
19090	1102-28928	GIVEN	1102	2022-01-17 05:08:14.034
33763	1107-28950	GIVEN	1107	2022-01-17 23:35:20.006
21734	1106-28966	GIVEN	1106	2022-01-17 16:42:29.217
4544	1106-28967	GIVEN	1106	2022-01-17 19:27:45.166
14728	1103-29062	GIVEN	1103	2022-01-17 11:36:12.196
15321	1106-29165	GIVEN	1106	2022-01-17 15:40:46.009
18294	1103-29177	GIVEN	1103	2022-01-17 18:00:49.489
3409	1101-29181	GIVEN	1101	2022-01-17 21:12:17.697
13519	1105-29330	GIVEN	1105	2022-01-17 14:12:57.684
1102	1106-29343	GIVEN	1106	2022-01-17 21:12:12.145
21332	1104-29360	GIVEN	1104	2022-01-17 02:32:54.872
13312	1107-29375	GIVEN	1107	2022-01-17 15:24:53.858
37	1100-29377	GIVEN	1100	2022-01-17 03:31:58.352
20429	1109-29412	GIVEN	1109	2022-01-17 13:24:20.630
30189	1105-29455	GIVEN	1105	2022-01-17 08:32:18.580
17420	1103-29482	GIVEN	1103	2022-01-17 15:05:00.504
15241	1102-29531	GIVEN	1102	2022-01-17 08:59:35.210
35242	1101-29532	GIVEN	1101	2022-01-17 15:55:45.799
4573	1104-29555	GIVEN	1104	2022-01-17 17:58:15.368
14858	1107-29564	GIVEN	1107	2022-01-17 09:45:48.733
4499	1100-29568	GIVEN	1100	2022-01-17 02:34:06.354
21936	1101-29623	GIVEN	1101	2022-01-17 20:55:00.939
2770	1108-29627	GIVEN	1108	2022-01-17 06:58:51.931
31836	1102-29630	GIVEN	1102	2022-01-17 20:57:10.707
32601	1103-29636	GIVEN	1103	2022-01-17 23:43:05.834
9236	1100-29643	GIVEN	1100	2022-01-17 17:44:39.541
27248	1102-29646	GIVEN	1102	2022-01-17 02:26:47.370
34071	1100-29695	GIVEN	1100	2022-01-17 02:07:23.128
20210	1106-29700	GIVEN	1106	2022-01-17 08:34:29.311
34589	1104-29720	GIVEN	1104	2022-01-17 10:36:24.703
10628	1101-29729	GIVEN	1101	2022-01-17 17:32:25.328
29128	1109-29766	GIVEN	1109	2022-01-17 04:54:30.599
7256	1102-29772	GIVEN	1102	2022-01-17 08:36:04.378
4243	1109-29821	GIVEN	1109	2022-01-17 23:16:55.775
11871	1107-29871	GIVEN	1107	2022-01-17 04:49:39.150
39260	1103-29919	GIVEN	1103	2022-01-17 12:37:22.912
27905	1108-29962	GIVEN	1108	2022-01-17 00:58:49.527
7231	1106-30022	GIVEN	1106	2022-01-17 06:29:39.300
37949	1107-30057	GIVEN	1107	2022-01-17 11:38:23.206
32013	1108-30124	GIVEN	1108	2022-01-17 06:17:37.377
15020	1106-30187	GIVEN	1106	2022-01-17 01:32:55.113
6682	1106-30209	GIVEN	1106	2022-01-17 03:03:17.529
11137	1106-30247	GIVEN	1106	2022-01-17 15:56:34.790
25193	1109-30248	GIVEN	1109	2022-01-17 09:37:04.266
33406	1100-30256	GIVEN	1100	2022-01-17 22:37:32.279
482	1101-30291	GIVEN	1101	2022-01-17 13:11:38.936
29271	1108-30292	GIVEN	1108	2022-01-17 21:37:48.899
27588	1105-30325	GIVEN	1105	2022-01-17 11:02:22.907
18756	1108-30342	GIVEN	1108	2022-01-17 12:21:33.053
24811	1107-30378	GIVEN	1107	2022-01-17 18:48:21.178
13037	1107-30448	GIVEN	1107	2022-01-17 04:21:53.444
39026	1109-30532	GIVEN	1109	2022-01-17 19:06:14.504
32202	1107-30538	GIVEN	1107	2022-01-17 12:10:16.043
11117	1108-30542	GIVEN	1108	2022-01-17 23:32:25.993
13716	1106-30598	GIVEN	1106	2022-01-17 15:45:44.352
9670	1103-30603	GIVEN	1103	2022-01-17 20:27:54.855
7753	1107-30631	GIVEN	1107	2022-01-17 19:44:10.859
5841	1104-30654	GIVEN	1104	2022-01-17 01:04:39.700
30192	1104-30670	GIVEN	1104	2022-01-17 23:45:00.373
19432	1109-30703	GIVEN	1109	2022-01-17 10:49:16.889
35634	1100-30755	GIVEN	1100	2022-01-17 01:43:42.016
27137	1100-30822	GIVEN	1100	2022-01-17 03:53:07.339
11851	1106-30846	GIVEN	1106	2022-01-17 17:35:53.544
36257	1101-30874	GIVEN	1101	2022-01-17 16:20:14.042
14109	1107-30875	GIVEN	1107	2022-01-17 17:31:41.904
38099	1109-30971	GIVEN	1109	2022-01-17 23:43:27.826
29565	1107-30992	GIVEN	1107	2022-01-17 01:13:17.409
23425	1100-31006	GIVEN	1100	2022-01-17 16:35:06.037
34296	1106-31108	GIVEN	1106	2022-01-17 08:31:46.450
12255	1105-31182	GIVEN	1105	2022-01-17 18:51:55.412
11349	1107-31190	GIVEN	1107	2022-01-17 09:46:01.604
35258	1107-31216	GIVEN	1107	2022-01-17 02:17:25.500
17667	1107-31254	GIVEN	1107	2022-01-17 15:53:13.803
38445	1109-31269	GIVEN	1109	2022-01-17 21:09:24.752
19639	1109-31300	GIVEN	1109	2022-01-17 00:35:46.047
39470	1108-31307	GIVEN	1108	2022-01-17 07:07:13.352
6700	1106-31317	GIVEN	1106	2022-01-17 05:30:57.458
16638	1106-31363	GIVEN	1106	2022-01-17 06:28:45.690
8056	1109-31455	GIVEN	1109	2022-01-17 21:16:04.218
12931	1103-31461	GIVEN	1103	2022-01-17 14:29:28.210
28782	1107-31496	GIVEN	1107	2022-01-17 06:27:07.855
4875	1108-31547	GIVEN	1108	2022-01-17 20:48:00.939
5997	1103-31550	GIVEN	1103	2022-01-17 09:34:03.233
6904	1100-31578	GIVEN	1100	2022-01-17 13:33:54.720
5733	1105-31591	GIVEN	1105	2022-01-17 05:23:44.916
5291	1101-31592	GIVEN	1101	2022-01-17 15:26:30.216
36042	1104-31605	GIVEN	1104	2022-01-17 09:38:15.603
31586	1109-31624	GIVEN	1109	2022-01-17 14:57:32.315
14892	1106-31636	GIVEN	1106	2022-01-17 12:50:20.944
20928	1105-31671	GIVEN	1105	2022-01-17 22:09:32.778
9951	1101-31681	GIVEN	1101	2022-01-17 16:34:07.295
9792	1105-31717	GIVEN	1105	2022-01-17 20:09:43.314
20633	1102-31760	GIVEN	1102	2022-01-17 17:53:03.822
16057	1103-31815	GIVEN	1103	2022-01-17 22:59:46.837
36541	1104-31830	GIVEN	1104	2022-01-17 19:28:04.412
12514	1100-31851	GIVEN	1100	2022-01-17 06:33:08.830
34098	1103-31881	GIVEN	1103	2022-01-17 12:35:43.925
8502	1101-31917	GIVEN	1101	2022-01-17 19:00:26.092
25093	1103-31991	GIVEN	1103	2022-01-17 21:31:50.837
26800	1105-32048	GIVEN	1105	2022-01-17 09:05:14.928
6598	1108-32086	GIVEN	1108	2022-01-17 12:25:25.347
5436	1109-32102	GIVEN	1109	2022-01-17 20:18:54.745
18216	1108-32118	GIVEN	1108	2022-01-17 08:16:25.171
1097	1102-32120	GIVEN	1102	2022-01-17 17:40:39.291
10068	1100-32163	GIVEN	1100	2022-01-17 13:13:53.798
9887	1105-32232	GIVEN	1105	2022-01-17 15:29:40.651
15919	1101-32278	GIVEN	1101	2022-01-17 14:23:52.346
29642	1101-32323	GIVEN	1101	2022-01-17 05:29:49.771
1138	1103-32327	GIVEN	1103	2022-01-17 12:24:58.037
26184	1103-32430	GIVEN	1103	2022-01-17 18:52:35.324
10084	1101-32546	GIVEN	1101	2022-01-17 21:14:46.354
1977	1105-32673	GIVEN	1105	2022-01-17 13:09:21.603
30668	1107-32726	GIVEN	1107	2022-01-17 16:53:23.314
22191	1103-32747	GIVEN	1103	2022-01-17 09:50:58.733
6775	1106-32811	GIVEN	1106	2022-01-17 07:48:21.018
24283	1101-32851	GIVEN	1101	2022-01-17 23:25:54.757
2881	1108-32868	GIVEN	1108	2022-01-17 05:33:22.093
8214	1105-32873	GIVEN	1105	2022-01-17 22:46:17.143
16546	1106-32878	GIVEN	1106	2022-01-17 14:28:57.708
28408	1109-32944	GIVEN	1109	2022-01-17 20:00:24.641
35191	1104-32961	GIVEN	1104	2022-01-17 06:12:28.066
10423	1101-33031	GIVEN	1101	2022-01-17 04:53:55.136
25958	1106-33045	GIVEN	1106	2022-01-17 09:05:55.425
33185	1106-33049	GIVEN	1106	2022-01-17 13:58:51.799
36665	1104-33081	GIVEN	1104	2022-01-17 01:54:06.821
23593	1101-33085	GIVEN	1101	2022-01-17 12:33:24.340
30192	1101-33091	GIVEN	1101	2022-01-17 11:09:12.084
8531	1101-33187	GIVEN	1101	2022-01-17 06:43:15.591
8693	1106-33189	GIVEN	1106	2022-01-17 20:43:18.420
22082	1107-33206	GIVEN	1107	2022-01-17 12:35:08.881
8484	1103-33266	GIVEN	1103	2022-01-17 11:17:11.500
19083	1106-33279	GIVEN	1106	2022-01-17 20:26:35.599
9200	1101-33288	GIVEN	1101	2022-01-17 07:59:59.265
30161	1103-33307	GIVEN	1103	2022-01-17 16:09:16.858
23623	1102-33326	GIVEN	1102	2022-01-17 02:40:03.976
31610	1100-33328	GIVEN	1100	2022-01-17 09:38:48.031
35855	1105-33456	GIVEN	1105	2022-01-17 03:38:31.883
26489	1104-33463	GIVEN	1104	2022-01-17 13:35:51.198
23747	1109-33494	GIVEN	1109	2022-01-17 19:05:44.414
32248	1102-33507	GIVEN	1102	2022-01-17 05:00:55.932
2977	1107-33625	GIVEN	1107	2022-01-17 05:10:09.922
30503	1107-33630	GIVEN	1107	2022-01-17 03:35:06.947
6676	1109-33642	GIVEN	1109	2022-01-17 17:33:34.840
35110	1102-33666	GIVEN	1102	2022-01-17 04:17:04.576
35387	1109-33696	GIVEN	1109	2022-01-17 14:26:51.692
3082	1103-33716	GIVEN	1103	2022-01-17 09:41:55.042
25770	1108-33723	GIVEN	1108	2022-01-17 08:42:44.302
9173	1101-33779	GIVEN	1101	2022-01-17 06:30:47.873
5099	1102-33800	GIVEN	1102	2022-01-17 10:08:14.604
25688	1108-33836	GIVEN	1108	2022-01-17 09:19:55.986
12950	1104-33920	GIVEN	1104	2022-01-17 04:55:07.585
8921	1107-33959	GIVEN	1107	2022-01-17 01:58:16.070
5353	1102-33988	GIVEN	1102	2022-01-17 03:00:56.882
35360	1105-33994	GIVEN	1105	2022-01-17 07:30:55.361
1461	1109-34048	GIVEN	1109	2022-01-17 10:50:16.253
4716	1104-34060	GIVEN	1104	2022-01-17 07:59:32.379
6212	1107-34097	GIVEN	1107	2022-01-17 15:59:53.369
33842	1104-34102	GIVEN	1104	2022-01-17 02:26:23.353
26166	1107-34162	GIVEN	1107	2022-01-17 12:09:14.326
23604	1107-34192	GIVEN	1107	2022-01-17 20:26:25.719
853	1107-34196	GIVEN	1107	2022-01-17 19:40:02.186
25212	1103-34223	GIVEN	1103	2022-01-17 02:13:18.236
2177	1102-34250	GIVEN	1102	2022-01-17 13:29:05.272
22959	1107-34253	GIVEN	1107	2022-01-17 04:12:16.807
21109	1108-34299	GIVEN	1108	2022-01-17 18:20:25.165
9633	1102-34305	GIVEN	1102	2022-01-17 14:53:49.397
33440	1109-34314	GIVEN	1109	2022-01-17 09:54:11.303
8205	1104-34345	GIVEN	1104	2022-01-17 23:15:59.272
15760	1108-34353	GIVEN	1108	2022-01-17 16:24:38.061
34636	1102-34357	GIVEN	1102	2022-01-17 15:04:07.011
22999	1101-34408	GIVEN	1101	2022-01-17 02:22:01.637
18091	1106-34423	GIVEN	1106	2022-01-17 08:26:33.862
26705	1101-34446	GIVEN	1101	2022-01-17 19:22:26.601
27874	1105-34461	GIVEN	1105	2022-01-17 03:33:07.456
29205	1103-34477	GIVEN	1103	2022-01-17 07:37:26.870
16254	1102-34485	GIVEN	1102	2022-01-17 10:00:27.137
17063	1103-34500	GIVEN	1103	2022-01-17 12:05:10.604
14393	1103-34524	GIVEN	1103	2022-01-17 10:52:48.888
9385	1108-34542	GIVEN	1108	2022-01-17 17:42:14.282
3657	1109-34545	GIVEN	1109	2022-01-17 04:05:57.276
7220	1109-34558	GIVEN	1109	2022-01-17 21:12:33.372
29782	1100-34583	GIVEN	1100	2022-01-17 20:54:36.171
24948	1102-34603	GIVEN	1102	2022-01-17 11:31:26.451
19222	1108-34623	GIVEN	1108	2022-01-17 16:58:44.162
14693	1100-34674	GIVEN	1100	2022-01-17 11:55:33.053
29214	1103-34680	GIVEN	1103	2022-01-17 00:33:51.330
253	1108-34719	GIVEN	1108	2022-01-17 15:45:21.901
12379	1108-34740	GIVEN	1108	2022-01-17 02:14:43.366
54	1109-34743	GIVEN	1109	2022-01-17 12:29:50.696
37799	1108-34750	GIVEN	1108	2022-01-17 03:59:59.884
18455	1105-34752	GIVEN	1105	2022-01-17 00:51:53.565
25416	1106-34768	GIVEN	1106	2022-01-17 02:25:24.316
21451	1103-34770	GIVEN	1103	2022-01-17 12:32:48.830
26105	1100-34800	GIVEN	1100	2022-01-17 17:01:08.549
11425	1105-34821	GIVEN	1105	2022-01-17 07:09:45.908
25916	1100-34823	GIVEN	1100	2022-01-17 21:29:35.648
4142	1106-34953	GIVEN	1106	2022-01-17 18:24:40.723
18235	1106-34980	GIVEN	1106	2022-01-17 04:36:15.339
1428	1102-35046	GIVEN	1102	2022-01-17 16:43:43.330
24791	1102-35048	GIVEN	1102	2022-01-17 18:35:38.635
29775	1101-35076	GIVEN	1101	2022-01-17 22:40:37.822
39151	1105-35200	GIVEN	1105	2022-01-17 19:18:07.343
2941	1102-35249	GIVEN	1102	2022-01-17 20:19:25.857
30619	1107-35260	GIVEN	1107	2022-01-17 04:05:15.845
3551	1103-35298	GIVEN	1103	2022-01-17 18:57:30.026
22625	1105-35324	GIVEN	1105	2022-01-17 14:16:38.660
23419	1102-35337	GIVEN	1102	2022-01-17 07:27:21.626
20474	1101-35364	GIVEN	1101	2022-01-17 12:09:53.551
5950	1106-35382	GIVEN	1106	2022-01-17 02:13:14.689
26757	1102-35385	GIVEN	1102	2022-01-17 16:45:19.186
37748	1104-35577	GIVEN	1104	2022-01-17 16:29:29.238
36479	1105-35589	GIVEN	1105	2022-01-17 00:07:15.507
8968	1108-35618	GIVEN	1108	2022-01-17 12:45:49.027
26865	1108-35626	GIVEN	1108	2022-01-17 22:29:04.884
13456	1104-35627	GIVEN	1104	2022-01-17 11:43:12.677
9087	1105-35667	GIVEN	1105	2022-01-17 10:19:38.825
24888	1101-35694	GIVEN	1101	2022-01-17 12:18:18.747
20356	1100-35699	GIVEN	1100	2022-01-17 16:31:29.092
26618	1104-35704	GIVEN	1104	2022-01-17 07:04:20.872
30046	1101-35767	GIVEN	1101	2022-01-17 23:55:53.937
26653	1104-35774	GIVEN	1104	2022-01-17 21:20:25.112
12123	1107-35782	GIVEN	1107	2022-01-17 18:29:44.357
28091	1104-35814	GIVEN	1104	2022-01-17 04:17:50.712
23030	1103-35818	GIVEN	1103	2022-01-17 22:14:03.846
1260	1108-35842	GIVEN	1108	2022-01-17 12:04:45.441
2656	1106-35889	GIVEN	1106	2022-01-17 19:22:19.453
39562	1105-35918	GIVEN	1105	2022-01-17 19:32:30.169
26767	1102-35926	GIVEN	1102	2022-01-17 12:11:26.608
25558	1100-35939	GIVEN	1100	2022-01-17 01:13:54.760
14512	1109-35946	GIVEN	1109	2022-01-17 14:17:06.559
8159	1103-36036	GIVEN	1103	2022-01-17 14:35:23.512
30761	1106-36040	GIVEN	1106	2022-01-17 02:27:24.337
5459	1104-36051	GIVEN	1104	2022-01-17 01:21:23.809
24235	1101-36053	GIVEN	1101	2022-01-17 15:34:55.311
18250	1101-36080	GIVEN	1101	2022-01-17 20:55:36.091
13309	1101-36115	GIVEN	1101	2022-01-17 00:04:10.565
32236	1103-36129	GIVEN	1103	2022-01-17 10:55:25.464
19199	1101-36148	GIVEN	1101	2022-01-17 05:47:03.301
31837	1105-36172	GIVEN	1105	2022-01-17 21:22:16.224
33565	1103-36173	GIVEN	1103	2022-01-17 21:44:12.804
24758	1101-36238	GIVEN	1101	2022-01-17 13:18:48.899
28628	1107-36278	GIVEN	1107	2022-01-17 10:20:10.018
26112	1100-36344	GIVEN	1100	2022-01-17 05:38:30.067
27539	1107-36393	GIVEN	1107	2022-01-17 18:13:31.208
32154	1102-36415	GIVEN	1102	2022-01-17 08:18:20.670
4156	1109-36439	GIVEN	1109	2022-01-17 14:42:39.408
24631	1101-36461	GIVEN	1101	2022-01-17 10:13:04.506
31029	1105-36478	GIVEN	1105	2022-01-17 07:45:16.046
17275	1109-36528	GIVEN	1109	2022-01-17 14:20:01.373
38772	1102-36536	GIVEN	1102	2022-01-17 09:19:24.470
11377	1108-36558	GIVEN	1108	2022-01-17 22:41:18.686
14161	1105-36560	GIVEN	1105	2022-01-17 08:58:24.526
17427	1106-36561	GIVEN	1106	2022-01-17 02:25:43.000
2678	1100-36629	GIVEN	1100	2022-01-17 13:03:55.213
24286	1104-36631	GIVEN	1104	2022-01-17 04:48:30.032
21370	1102-36636	GIVEN	1102	2022-01-17 01:12:27.254
28719	1107-36641	GIVEN	1107	2022-01-17 10:32:34.955
27198	1106-36663	GIVEN	1106	2022-01-17 02:53:50.226
6047	1108-36671	GIVEN	1108	2022-01-17 17:59:13.091
9937	1104-36679	GIVEN	1104	2022-01-17 06:20:32.416
31660	1109-36685	GIVEN	1109	2022-01-17 13:06:56.457
19331	1106-36751	GIVEN	1106	2022-01-17 21:05:44.169
25959	1109-36752	GIVEN	1109	2022-01-17 15:25:14.398
32111	1109-36759	GIVEN	1109	2022-01-17 23:49:49.089
30672	1101-36760	GIVEN	1101	2022-01-17 22:57:27.782
9043	1106-36764	GIVEN	1106	2022-01-17 15:44:58.059
6173	1107-36778	GIVEN	1107	2022-01-17 22:51:49.535
14717	1101-36788	GIVEN	1101	2022-01-17 01:34:16.310
10121	1107-36799	GIVEN	1107	2022-01-17 10:33:38.650
2360	1100-36817	GIVEN	1100	2022-01-17 16:06:18.520
29427	1101-36835	GIVEN	1101	2022-01-17 08:39:02.458
10400	1105-36863	GIVEN	1105	2022-01-17 03:57:11.806
10475	1106-36895	GIVEN	1106	2022-01-17 14:07:48.091
34143	1103-36913	GIVEN	1103	2022-01-17 04:16:43.069
31888	1103-36957	GIVEN	1103	2022-01-17 22:56:52.734
49	1105-36972	GIVEN	1105	2022-01-17 20:28:13.357
27355	1104-36990	GIVEN	1104	2022-01-17 05:17:51.552
33731	1105-37000	GIVEN	1105	2022-01-17 08:20:21.771
15562	1103-37013	GIVEN	1103	2022-01-17 20:27:25.835
1822	1101-37024	GIVEN	1101	2022-01-17 15:58:38.336
9066	1105-37055	GIVEN	1105	2022-01-17 16:51:18.165
24508	1105-37103	GIVEN	1105	2022-01-17 13:10:23.612
18830	1101-37186	GIVEN	1101	2022-01-17 15:42:55.599
13870	1103-37290	GIVEN	1103	2022-01-17 08:55:40.863
28746	1100-37296	GIVEN	1100	2022-01-17 19:59:08.549
19803	1108-37382	GIVEN	1108	2022-01-17 12:21:19.168
36742	1105-37426	GIVEN	1105	2022-01-17 18:40:03.382
9875	1101-37470	GIVEN	1101	2022-01-17 21:20:52.448
39224	1107-37506	GIVEN	1107	2022-01-17 15:27:05.062
24487	1108-37607	GIVEN	1108	2022-01-17 07:00:47.327
23764	1104-37618	GIVEN	1104	2022-01-17 05:22:05.548
29629	1103-37685	GIVEN	1103	2022-01-17 12:40:12.540
3944	1106-37693	GIVEN	1106	2022-01-17 00:28:00.958
23243	1104-37696	GIVEN	1104	2022-01-17 21:22:22.793
28234	1106-37731	GIVEN	1106	2022-01-17 10:59:37.188
7718	1103-37755	GIVEN	1103	2022-01-17 00:45:20.892
2316	1106-37779	GIVEN	1106	2022-01-17 15:46:56.320
16867	1101-37783	GIVEN	1101	2022-01-17 14:18:11.674
19141	1106-37831	GIVEN	1106	2022-01-17 01:47:52.049
17570	1104-37941	GIVEN	1104	2022-01-17 17:11:31.449
16863	1106-37943	GIVEN	1106	2022-01-17 23:33:33.559
24593	1104-37951	GIVEN	1104	2022-01-17 07:35:01.435
14805	1106-38085	GIVEN	1106	2022-01-17 13:57:10.561
244	1109-38108	GIVEN	1109	2022-01-17 07:13:01.850
12539	1109-38130	GIVEN	1109	2022-01-17 05:40:57.845
16700	1105-38174	GIVEN	1105	2022-01-17 19:38:54.391
33921	1104-38230	GIVEN	1104	2022-01-17 18:40:59.121
21662	1101-38252	GIVEN	1101	2022-01-17 14:01:20.128
23467	1100-38297	GIVEN	1100	2022-01-17 00:16:05.716
37670	1108-38354	GIVEN	1108	2022-01-17 02:32:38.811
28764	1105-38360	GIVEN	1105	2022-01-17 13:10:17.752
19	1100-38435	GIVEN	1100	2022-01-17 19:00:48.923
2191	1107-38444	GIVEN	1107	2022-01-17 06:35:40.475
6793	1105-38501	GIVEN	1105	2022-01-17 20:46:32.780
12506	1103-38509	GIVEN	1103	2022-01-17 04:53:00.076
8042	1104-38520	GIVEN	1104	2022-01-17 02:06:01.545
22703	1107-38522	GIVEN	1107	2022-01-17 15:05:27.307
36243	1102-38596	GIVEN	1102	2022-01-17 14:41:24.544
1502	1105-38602	GIVEN	1105	2022-01-17 10:48:01.035
31217	1103-38738	GIVEN	1103	2022-01-17 13:55:00.975
5895	1104-38760	GIVEN	1104	2022-01-17 14:39:25.180
24107	1107-38787	GIVEN	1107	2022-01-17 01:09:55.370
6198	1100-38887	GIVEN	1100	2022-01-17 07:44:52.896
38781	1101-38910	GIVEN	1101	2022-01-17 08:20:26.031
28447	1107-38918	GIVEN	1107	2022-01-17 03:29:28.303
39065	1102-38999	GIVEN	1102	2022-01-17 07:31:29.751
1656	1106-39092	GIVEN	1106	2022-01-17 15:00:03.472
13446	1108-39109	GIVEN	1108	2022-01-17 11:07:12.534
8376	1100-39120	GIVEN	1100	2022-01-17 08:22:35.656
6927	1107-39139	GIVEN	1107	2022-01-17 05:05:53.450
25005	1100-39161	GIVEN	1100	2022-01-17 04:09:37.124
39868	1105-39185	GIVEN	1105	2022-01-17 21:49:30.462
15814	1102-39206	GIVEN	1102	2022-01-17 01:22:23.919
28195	1109-39217	GIVEN	1109	2022-01-17 00:04:53.155
25116	1106-39355	GIVEN	1106	2022-01-17 13:08:53.027
21726	1101-39383	GIVEN	1101	2022-01-17 13:33:47.992
3857	1100-39406	GIVEN	1100	2022-01-17 05:26:31.811
36563	1105-39447	GIVEN	1105	2022-01-17 01:00:25.870
31962	1107-39572	GIVEN	1107	2022-01-17 07:50:57.899
39777	1107-39604	GIVEN	1107	2022-01-17 07:23:12.273
19982	1101-39605	GIVEN	1101	2022-01-17 12:12:43.434
32565	1108-39619	GIVEN	1108	2022-01-17 07:58:54.334
1194	1104-39662	GIVEN	1104	2022-01-17 19:23:30.103
15075	1103-39670	GIVEN	1103	2022-01-17 19:53:26.444
37890	1109-39679	GIVEN	1109	2022-01-17 08:10:56.677
13838	1108-39704	GIVEN	1108	2022-01-17 10:47:35.018
27320	1108-39731	GIVEN	1108	2022-01-17 04:20:13.693
20060	1105-39744	GIVEN	1105	2022-01-17 21:53:05.978
15160	1105-39798	GIVEN	1105	2022-01-17 05:01:44.874
19447	1109-39823	GIVEN	1109	2022-01-17 16:13:46.812
35500	1106-39887	GIVEN	1106	2022-01-17 17:59:45.081
28514	1109-39921	GIVEN	1109	2022-01-17 16:44:27.650
9455	1103-39924	GIVEN	1103	2022-01-17 10:45:57.985
21195	1106-39938	GIVEN	1106	2022-01-17 02:21:16.546
31834	1100-39960	GIVEN	1100	2022-01-17 06:00:41.090
34977	1106-39992	GIVEN	1106	2022-01-17 05:34:16.241
